lease_id,parcel_num,lease_num,parcel_name,status,waterbody,lease_type,src_merge,cmu_name,rain_in,days,emerg_cond,latitude,longitude,Shape_Length,Shape_Area
D-323,D-323,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.386048089999999,-83.218280879999995,,
D-322,D-322,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.386578960000001,-83.218444689999998,,
D-321,D-321,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.387109819999999,-83.218608489999994,,
D-320,D-320,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.387640680000001,-83.218772290000004,,
D-319,D-319,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.388171539999998,-83.218936110000001,,
D-301,D-301,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.388601930000000,-83.217117610000003,,
D-302,D-302,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.388071060000001,-83.216953799999999,,
D-303,D-303,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.387540200000000,-83.216790000000003,,
D-304,D-304,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.387009330000001,-83.216626199999993,,
D-305,D-305,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.386478470000000,-83.216462390000004,,
D-306,D-306,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.385947590000001,-83.216298589999994,,
D-307,D-307,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.385416719999998,-83.216134789999998,,
D-308,D-308,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.384885850000000,-83.215970990000002,,
D-309,D-309,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.384354980000001,-83.215807200000000,,
D-310,D-310,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.383824120000000,-83.215643400000005,,
D-311,D-311,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.383293240000000,-83.215479599999995,,
D-312,D-312,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.382762369999998,-83.215315810000007,,
D-313,D-313,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.382231500000000,-83.215152040000007,,
D-314,D-314,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.381700630000001,-83.214988259999998,,
D-315,D-315,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.381169759999999,-83.214824480000004,,
D-316,D-316,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.380638879999999,-83.214660699999996,,
D-317,D-317,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.380108020000002,-83.214496909999994,,
D-318,D-318,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.379577139999999,-83.214333139999994,,
D-391,D-391,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.385918879999998,-83.226046139999994,,
D-392,D-392,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.385388020000001,-83.225882299999995,,
D-393,D-393,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.384857170000000,-83.225718450000002,,
D-394,D-394,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.384326309999999,-83.225554610000003,,
D-395,D-395,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.383795450000001,-83.225390840000003,,
D-396,D-396,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.383264590000000,-83.225226969999994,,
D-397,D-397,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.382733750000000,-83.225063079999998,,
D-398,D-398,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.382202880000001,-83.224899230000005,,
D-399,D-399,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.381671999999998,-83.224735760000002,,
D-400,D-400,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.381141159999999,-83.224571569999995,,
D-401,D-401,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.380610300000001,-83.224407740000004,,
D-402,D-402,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.380079139999999,-83.224243479999998,,
D-403,D-403,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.379548580000002,-83.224080079999993,,
D-404,D-404,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.379017730000001,-83.223916250000002,,
D-405,D-405,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.378486880000001,-83.223753009999996,,
D-406,D-406,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.377956000000001,-83.223588590000006,,
D-407,D-407,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.377425150000001,-83.223424780000002,,
D-426,D-426,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.376893769999999,-83.223261449999995,,
D-431,D-431,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.376363430000001,-83.223097159999995,,
D-432,D-432,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.375933260000000,-83.224915839999994,,
D-425,D-425,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.376458580000001,-83.225083280000007,,
D-424,D-424,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.376994679999999,-83.225243079999998,,
D-423,D-423,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.377525540000001,-83.225406899999996,,
D-422,D-422,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.378056340000001,-83.225568760000002,,
D-421,D-421,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.378587249999999,-83.225734579999994,,
D-420,D-420,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.379118110000000,-83.225898409999999,,
D-419,D-419,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.379648950000000,-83.226062240000005,,
D-417,D-417,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.380710669999999,-83.226389900000001,,
D-416,D-416,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.381241530000000,-83.226553749999994,,
D-415,D-415,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.381772389999998,-83.226717600000001,,
D-414,D-414,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.382303239999999,-83.226881440000000,,
D-413,D-413,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.382834079999999,-83.227045300000000,,
D-412,D-412,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.383364950000001,-83.227209139999999,,
D-411,D-411,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.383895809999999,-83.227373000000000,,
D-410,D-410,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.384426380000001,-83.227536420000007,,
D-409,D-409,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.384957510000000,-83.227700709999993,,
D-408,D-408,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.385488360000000,-83.227864560000000,,
D-351,D-351,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.380309270000001,-83.218463850000006,,
D-342,D-342,,PINE ISLAND,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.385086810000001,-83.219935289999995,,
C-1000,C-1000,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.788407119999999,-82.237143169999996,,
C-1001,C-1001,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.787526830000001,-82.237152069999993,,
C-1002,C-1002,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.786646529999999,-82.237160959999997,,
C-1005,C-1005,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.786637670000001,-82.236072829999998,,
C-100,C-100,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.785903560000001,-82.237429779999999,,
C-101,C-101,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.785335570000001,-82.237418210000001,,
C-102,C-102,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.784767570000000,-82.237406629999995,,
C-104,C-104,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.783631580000002,-82.237383480000005,,
C-114,C-114,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.783657560000002,-82.235800040000001,,
C-113,C-113,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.784225559999999,-82.235811609999999,,
C-115,C-115,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.783089570000001,-82.235788479999997,,
C-116,C-116,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.782521570000000,-82.235776909999998,,
LE-125,LE-125,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.781385579999998,-82.235753770000002,,
LE-123,LE-123,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.780791690000001,-82.237324849999993,,
LE-122,LE-122,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.781359590000001,-82.237337170000004,,
LE-126,LE-126,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.780817580000001,-82.235742200000004,,
C-120,C-120,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.785955520000002,-82.234262860000001,,
C-121,C-121,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.785387520000000,-82.234251299999997,,
C-122,C-122,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.784819530000000,-82.234239740000007,,
C-123,C-123,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.784251529999999,-82.234228189999996,,
C-124,C-124,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.783683530000001,-82.234216619999998,,
C-126,C-126,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.782547539999999,-82.234193550000001,,
LE-128,LE-128,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.781411550000001,-82.234170390000003,,
LE-135,LE-135,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.778463070000001,-82.234548590000003,,
LE-138,LE-138,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.778483160000000,-82.233322779999995,,
LE-139,LE-139,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.778493210000001,-82.232709860000000,,
LE-140,LE-140,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.778503250000000,-82.232096949999999,,
LE-141,LE-141,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.778513289999999,-82.231484039999998,,
LE-142,LE-142,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.779483070000001,-82.232155190000000,,
LE-143,LE-143,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.779956339999998,-82.232164819999994,,
LE-144,LE-144,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.780429609999999,-82.232174439999994,,
LE-134,LE-134,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.778550549999999,-82.235687249999998,,
LE-136,LE-136,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.777983930000001,-82.235675709999995,,
LE-133,LE-133,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.779117169999999,-82.235698780000007,,
LE-130,LE-130,,GASPARILLA SOUND,Occupied,,Bottom lease,AUZ,58_5,6.97,3,NO,26.780250410000001,-82.235721859999998,,
LE-121,LE-121,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.781927589999999,-82.237348749999995,,
LE-129,LE-129,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.780843539999999,-82.234158829999998,,
C-103,C-103,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.784199569999998,-82.237395050000003,,
C-105,C-105,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.783063530000000,-82.237372359999995,,
LE-120,LE-120,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.782495579999999,-82.237360330000001,,
LE-127,LE-127,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.781979539999998,-82.234181950000007,,
LE-132,LE-132,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.779683790000000,-82.235710319999995,,
C-1003,C-1003,,GASPARILLA SOUND,Vacant,,Bottom lease,AUZ,58_5,6.97,3,NO,26.788398269999998,-82.236055019999995,,
LE-103,LE-103,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.578401650000000,-82.135745450000002,,
LE-105,LE-105,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.576800859999999,-82.135238400000006,,
LE-109,LE-109,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.573599290000001,-82.134224360000005,,
LE-118,LE-118,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.574667190000000,-82.133433229999994,,
LE-1010,LE-1010,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.580532770000001,-82.137550140000002,,
LE-1000,LE-1000,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.580265229999998,-82.138594810000001,,
LE-1001,LE-1001,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.579464850000001,-82.138341260000004,,
LE-1011,LE-1011,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.579732379999999,-82.137296590000005,,
LE-1012,LE-1012,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.578931990000001,-82.137043050000003,,
LE-1003,LE-1003,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.577864070000000,-82.137834179999999,,
LE-1014,LE-1014,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.577331210000001,-82.136535989999999,,
LE-1005,LE-1005,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.576263300000001,-82.137327099999993,,
LE-1015,LE-1015,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.576530829999999,-82.136282460000004,,
LE-1007,LE-1007,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.574662520000000,-82.136820040000003,,
LE-1017,LE-1017,,SOUTH PINE ISLAND,Vacant,,Bottom lease,AUZ,62_5,6.23,2,NO,26.574930040000002,-82.135775409999994,,
CC-17,CC-17,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.847937389999998,-81.563800979999996,,
CC-18,CC-18,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.848553020000001,-81.563899289999995,,
CC-19,CC-19,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.849168649999999,-81.563997590000000,,
CC-20,CC-20,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.849784280000002,-81.564095899999998,,
CC-21,CC-21,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.850399910000000,-81.564194200000003,,
CC-22,CC-22,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.851015539999999,-81.564292510000001,,
CC-24,CC-24,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.852246789999999,-81.564489140000006,,
CC-25,CC-25,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.847972649999999,-81.561976619999996,,
CC-26,CC-26,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.848588270000000,-81.562074910000007,,
CC-27,CC-27,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.849203910000000,-81.562173220000005,,
CC-28,CC-28,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.849820850000000,-81.562273300000001,,
CC-29,CC-29,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.850435160000000,-81.562369810000007,,
CC-30,CC-30,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.851050799999999,-81.562468120000005,,
CC-31,CC-31,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.851666430000002,-81.562566419999996,,
CC-32,CC-32,,WHITEHORSE KEY,Vacant,,Bottom lease,AUZ,66_1,3.50,2,NO,25.852282060000000,-81.562664720000001,,
D-201,D-201,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.393937439999998,-83.242851479999999,,
D-202,D-202,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.393942599999999,-83.242427669999998,,
D-203,D-203,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.393947760000000,-83.242003859999997,,
D-204,D-204,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.393952899999999,-83.241580029999994,,
D-205,D-205,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.393958059999999,-83.241156210000000,,
D-206,D-206,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.393963209999999,-83.240732379999997,,
D-219,D-219,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394030069999999,-83.235222690000001,,
D-220,D-220,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394035200000001,-83.234798870000006,,
D-221,D-221,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394040340000000,-83.234375040000003,,
D-222,D-222,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394045469999998,-83.233951219999994,,
D-223,D-223,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394050589999999,-83.233527390000006,,
D-224,D-224,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394055730000002,-83.233103569999997,,
D-225,D-225,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394060849999999,-83.232679739999995,,
D-226,D-226,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394065980000001,-83.232255920000000,,
D-227,D-227,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394071100000001,-83.231832089999997,,
D-228,D-228,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394076230000000,-83.231408259999995,,
D-229,D-229,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394081350000000,-83.230984430000007,,
D-230,D-230,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394086479999999,-83.230560620000006,,
D-231,D-231,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394091589999999,-83.230136810000005,,
D-232,D-232,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394096709999999,-83.229712989999996,,
D-233,D-233,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394101819999999,-83.229289159999993,,
D-234,D-234,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394106940000000,-83.228865330000005,,
D-235,D-235,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394112050000000,-83.228441509999996,,
D-236,D-236,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394117160000000,-83.228017679999994,,
D-237,D-237,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394122270000000,-83.227593850000005,,
D-238,D-238,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394127390000001,-83.227170020000003,,
D-239,D-239,,SHIRED REEF,Vacant,,Bottom lease,AUZ,25_6,3.56,1,NO,29.394132490000001,-83.226746199999994,,
B-102,B-102,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.900432949999999,-80.495137619999994,,
B-108,B-108,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.900801749999999,-80.491545360000003,,
B-105,B-105,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.900617359999998,-80.493341490000006,,
B-103,B-103,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.899350389999999,-80.494733819999993,,
B-106,B-106,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.899534800000001,-80.492937710000007,,
B-109,B-109,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.899719180000002,-80.491141600000006,,
B-107,B-107,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.898452230000000,-80.492533929999993,,
B-110,B-110,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.898636610000001,-80.490737839999994,,
B-112,B-112,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.895837029999999,-80.493166959999996,,
B-113,B-113,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.894716370000001,-80.492731780000000,,
B-114,B-114,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.893595720000000,-80.492296600000003,,
B-120,B-120,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.894130520000001,-80.490591780000003,,
B-125,B-125,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.894665300000000,-80.488886940000000,,
B-115,B-115,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.892475059999999,-80.491861430000000,,
B-121,B-121,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.893009859999999,-80.490156619999993,,
B-116,B-116,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.891354400000001,-80.491426270000005,,
B-122,B-122,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.891889190000001,-80.489721480000000,,
B-123,B-123,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.890768520000002,-80.489286340000007,,
B-117,B-117,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.890233729999999,-80.490991120000004,,
B-124,B-124,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.889647849999999,-80.488851220000001,,
B-118,B-118,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.889113070000001,-80.490555979999996,,
B-100,B-100,,BODY F,Vacant,,Bottom lease,AUZ,74_1,3.05,2,NO,27.902598780000002,-80.495945780000000,,
IR-101,IR-101,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824450299999999,-80.455278100000001,,
IR-102,IR-102,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824460299999998,-80.454888429999997,,
IR-103,IR-103,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824469619999999,-80.454498470000004,,
IR-104,IR-104,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824480000000001,-80.454107680000007,,
IR-105,IR-105,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824490269999998,-80.453719399999997,,
IR-106,IR-106,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824500270000001,-80.453329719999999,,
IR-108,IR-108,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824520410000002,-80.452550299999999,,
IR-109,IR-109,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824530230000001,-80.452160680000006,,
IR-110,IR-110,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824540219999999,-80.451771010000002,,
IR-111,IR-111,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824550210000002,-80.451381330000004,,
IR-113,IR-113,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824570170000001,-80.450601969999994,,
IR-128,IR-128,,INDIAN RIVER,Occupied,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824719810000001,-80.444756799999993,,
IR-133,IR-133,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824769629999999,-80.442808400000004,,
IR-134,IR-134,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824780010000001,-80.442418579999995,,
IR-135,IR-135,,INDIAN RIVER,Vacant,,Bottom lease,AUZ,72_2,2.54,2,NO,27.824789559999999,-80.442029050000002,,
