lease_id,datetime_uct,prob_1d_perc,prob_2d_perc,prob_3d_perc,flag
1947688 ext,2020-09-23,59,51,54,testing
1974393,2020-09-23,82,89,67,testing
1976018,2020-09-23,68,47,97,testing
1994508,2020-09-23,61,89,59,testing
1994433,2020-09-23,45,82,69,testing
1994813,2020-09-23,46,65,98,testing
1994961,2020-09-23,80,24,97,testing
1995026,2020-09-23,45,28,82,testing
1994920,2020-09-23,57,31,99,testing
1966753,2020-09-23,45,82,69,testing
1996396,2020-09-23,43,30,49,testing
1995059,2020-09-23,74,63,23,testing
1983113,2020-09-23,66,54,38,testing
1976000,2020-09-23,46,73,21,testing
1974336,2020-09-23,80,60,94,testing
1966738,2020-09-23,37,73,28,testing
1966761,2020-09-23,45,82,69,testing
1974096,2020-09-23,68,50,64,testing
1974724,2020-09-23,45,79,88,testing
1974781,2020-09-23,45,79,88,testing
1974856,2020-09-23,41,81,66,testing
1976034,2020-09-23,68,47,97,testing
1976125,2020-09-23,36,60,94,testing
1978014,2020-09-23,51,47,29,testing
1982941,2020-09-23,41,81,66,testing
1987783,2020-09-23,82,50,67,testing
1987841,2020-09-23,97,91,88,testing
1987882,2020-09-23,84,71,70,testing
1989359,2020-09-23,41,81,66,testing
1989623,2020-09-23,43,30,49,testing
1992148,2020-09-23,38,69,65,testing
1993534,2020-09-23,43,30,49,testing
1994417,2020-09-23,41,81,66,testing
1994516,2020-09-23,61,89,59,testing
1994821,2020-09-23,46,65,98,testing
1994938,2020-09-23,57,31,99,testing
1995067,2020-09-23,74,63,23,testing
1996404,2020-09-23,43,30,49,testing
1997238,2020-09-23,52,97,92,testing
1948017,2020-09-23,68,47,97,testing
1966852,2020-09-23,51,47,29,testing
1951375,2020-09-23,85,88,45,testing
1951383,2020-09-23,85,88,45,testing
1966811,2020-09-23,74,63,23,testing
1951326,2020-09-23,97,91,44,testing
1934363,2020-09-23,69,66,29,testing
1934371,2020-09-23,69,66,29,testing
1966787,2020-09-23,37,73,28,testing
1966795,2020-09-23,37,73,28,testing
1982891,2020-09-23,41,81,66,testing
1982909,2020-09-23,41,81,66,testing
1947779,2020-09-23,83,97,68,testing
1947787,2020-09-23,83,97,68,testing
1946458,2020-09-23,41,81,66,testing
1946466,2020-09-23,41,81,66,testing
1974450,2020-09-23,82,89,67,testing
1974641,2020-09-23,65,46,32,testing
1974658,2020-09-23,65,46,32,testing
1989581,2020-09-23,43,30,49,testing
1989599,2020-09-23,43,30,49,testing
20-001BL,2020-09-23,43,30,49,testing
20-002WC,2020-09-23,43,30,49,testing
20-003BL,2020-09-23,74,63,23,testing
20-004WC,2020-09-23,74,63,23,testing
20-005BL,2020-09-23,25,34,25,testing
20-006WC,2020-09-23,25,34,25,testing
20-007BL,2020-09-23,64,84,60,testing
20-008WC,2020-09-23,64,84,60,testing
20-009BL,2020-09-23,48,99,21,testing
20-010BL,2020-09-23,37,73,28,testing
20-011WC,2020-09-23,37,73,28,testing
20-012BL,2020-09-23,37,73,28,testing
20-013WC,2020-09-23,37,73,28,testing
20-014BL,2020-09-23,36,60,94,testing
20-015WC,2020-09-23,36,60,94,testing
9513,2020-09-23,46,73,21,testing
1994458,2020-09-23,48,99,21,testing
1994466,2020-09-23,48,99,21,testing
20-016WC,2020-09-23,74,63,23,testing
20-017BL,2020-09-23,51,47,29,testing
20-018WC,2020-09-23,51,47,29,testing
776,2020-09-23,43,30,49,testing
1-C-89,2020-09-24,26,24,70,testing
194,2020-09-24,28,66,86,testing
195,2020-09-24,89,39,35,testing
447,2020-09-24,89,39,35,testing
26-C-94,2020-09-24,26,24,70,testing
9510,2020-09-24,72,62,61,testing
8602,2020-09-24,72,62,61,testing
9513-A,2020-09-24,72,62,61,testing
443,2020-09-24,72,62,61,testing
1259571,2020-09-24,50,91,67,testing
2401,2020-09-24,78,66,49,testing
2-C-89,2020-09-24,26,24,70,testing
887,2020-09-24,72,28,82,testing
725A,2020-09-24,90,48,65,testing
877,2020-09-24,77,64,48,testing
8403,2020-09-24,97,35,49,testing
8402A,2020-09-24,97,35,49,testing
8402B,2020-09-24,97,35,49,testing
684,2020-09-24,80,75,70,testing
879,2020-09-24,90,43,88,testing
385,2020-09-24,97,35,49,testing
885,2020-09-24,39,76,95,testing
25-67,2020-09-24,97,35,49,testing
186,2020-09-24,89,39,35,testing
425,2020-09-24,89,39,35,testing
703,2020-09-24,77,64,48,testing
9610,2020-09-24,55,32,28,testing
62-75,2020-09-24,49,24,60,testing
414,2020-09-24,97,35,49,testing
432,2020-09-24,97,35,49,testing
440,2020-09-24,37,96,91,testing
8501A,2020-09-24,49,24,60,testing
477,2020-09-24,77,64,48,testing
504,2020-09-24,78,72,57,testing
570B,2020-09-24,30,84,95,testing
9411,2020-09-24,46,90,30,testing
334,2020-09-24,89,39,35,testing
222,2020-09-24,97,35,49,testing
518,2020-09-24,27,24,23,testing
539,2020-09-24,94,62,32,testing
64-75A,2020-09-24,90,91,35,testing
64-75B,2020-09-24,90,91,61,testing
1062926,2020-09-24,93,24,25,testing
6-C-90,2020-09-24,39,76,95,testing
749,2020-09-24,97,35,49,testing
8804,2020-09-24,97,35,49,testing
493,2020-09-24,97,35,49,testing
9811,2020-09-24,53,62,72,testing
9810,2020-09-24,53,62,72,testing
797,2020-09-24,80,75,70,testing
753186-B,2020-09-24,94,62,32,testing
753186-A,2020-09-24,94,62,32,testing
4-C-89,2020-09-24,26,24,70,testing
19-C-92,2020-09-24,90,43,88,testing
363,2020-09-24,28,66,86,testing
791,2020-09-24,90,48,65,testing
91-80,2020-09-24,27,24,23,testing
614,2020-09-24,97,35,49,testing
9705,2020-09-24,35,89,53,testing
1062918,2020-09-24,93,24,25,testing
1084359,2020-09-24,94,23,83,testing
32-C-95,2020-09-24,26,24,70,testing
33-C-95,2020-09-24,26,24,70,testing
34-C-95,2020-09-24,26,24,70,testing
35-C-95,2020-09-24,26,24,70,testing
36-C-95,2020-09-24,26,24,70,testing
37-C-95,2020-09-24,26,24,70,testing
38-C-95,2020-09-24,26,24,70,testing
39-C-95,2020-09-24,26,24,70,testing
40-C-95,2020-09-24,26,24,70,testing
900779,2020-09-24,77,38,68,testing
8-C-91,2020-09-24,26,24,70,testing
538,2020-09-24,94,62,32,testing
18-C-92,2020-09-24,81,70,74,testing
3-C-89,2020-09-24,99,94,88,testing
16-C-91,2020-09-24,71,68,65,testing
24-C-93,2020-09-24,71,68,65,testing
989749,2020-09-24,36,91,91,testing
7-C-90,2020-09-24,36,91,91,testing
20-C-92,2020-09-24,36,91,91,testing
9712,2020-09-24,90,48,65,testing
744,2020-09-24,99,71,63,testing
746,2020-09-24,99,71,63,testing
881003,2020-09-24,94,23,83,testing
8916,2020-09-24,81,70,74,testing
1459247,2020-09-24,56,28,44,testing
1226208,2020-09-24,84,45,75,testing
751,2020-09-24,99,71,63,testing
8917,2020-09-24,81,70,74,testing
9209,2020-09-24,93,24,25,testing
850,2020-09-24,35,89,53,testing
647,2020-09-24,28,70,87,testing
864,2020-09-24,39,76,95,testing
1194059,2020-09-24,53,62,72,testing
9301,2020-09-24,72,62,61,testing
9509,2020-09-24,72,62,61,testing
9611,2020-09-24,90,48,65,testing
1379452,2020-09-24,34,85,39,testing
9202,2020-09-24,52,26,98,testing
8702,2020-09-24,97,35,49,testing
8709,2020-09-24,89,39,35,testing
8803,2020-09-24,39,76,95,testing
883B,2020-09-24,90,48,65,testing
9702,2020-09-24,53,62,72,testing
9703,2020-09-24,53,62,72,testing
9707,2020-09-24,53,62,72,testing
9802,2020-09-24,46,90,30,testing
500-A,2020-09-24,87,73,82,testing
83-80,2020-09-24,90,91,35,testing
1535442,2020-09-24,94,23,97,testing
96,2020-09-24,90,43,88,testing
9405,2020-09-24,46,90,30,testing
1610179,2020-09-24,99,39,96,testing
9002,2020-09-24,72,62,61,testing
8816,2020-09-24,27,24,23,testing
522-A,2020-09-24,27,24,23,testing
15-66A,2020-09-24,72,28,82,testing
492,2020-09-24,72,28,82,testing
883A,2020-09-24,90,48,65,testing
793-A,2020-09-24,90,48,65,testing
793-B,2020-09-24,90,48,65,testing
WC-12-06,2020-09-24,80,75,70,testing
448,2020-09-24,27,24,23,testing
739,2020-09-24,72,28,82,testing
9404,2020-09-24,39,76,95,testing
9709,2020-09-24,90,48,65,testing
1554609,2020-09-24,50,91,67,testing
336,2020-09-24,89,39,35,testing
906461,2020-09-24,89,39,35,testing
846,2020-09-24,37,96,91,testing
8921,2020-09-24,49,24,60,testing
1590926,2020-09-24,50,91,67,testing
1600550,2020-09-24,39,76,95,testing
282,2020-09-24,97,35,49,testing
631,2020-09-24,97,35,49,testing
5-C-89,2020-09-24,26,24,70,testing
45-C-97,2020-09-24,39,76,95,testing
8817,2020-09-24,39,76,95,testing
9108,2020-09-24,72,62,61,testing
9102,2020-09-24,30,84,95,testing
1601764,2020-09-24,72,62,61,testing
624,2020-09-24,39,76,95,testing
9203,2020-09-24,27,24,23,testing
1427111,2020-09-24,76,98,93,testing
1408350,2020-09-24,56,28,44,testing
2101,2020-09-24,21,32,69,testing
1546217,2020-09-24,26,24,70,testing
8910,2020-09-24,49,24,60,testing
747,2020-09-24,99,71,63,testing
630,2020-09-24,97,35,49,testing
42-70,2020-09-24,99,76,95,testing
20-66,2020-09-24,99,71,63,testing
603,2020-09-24,27,24,23,testing
734,2020-09-24,67,39,74,testing
149,2020-09-24,28,66,86,testing
2001,2020-09-24,90,43,88,testing
641,2020-09-24,97,35,49,testing
642,2020-09-24,97,35,49,testing
9304,2020-09-24,39,76,95,testing
995969,2020-09-24,90,43,88,testing
841,2020-09-24,67,39,74,testing
328,2020-09-24,90,43,88,testing
9207,2020-09-24,90,48,65,testing
1652130,2020-09-24,80,75,70,testing
145,2020-09-24,72,28,82,testing
344-A,2020-09-24,54,53,98,testing
347,2020-09-24,78,66,49,testing
857,2020-09-24,78,66,49,testing
866,2020-09-24,97,35,49,testing
9201,2020-09-24,85,22,21,testing
1636075,2020-09-24,90,48,65,testing
1636083,2020-09-24,90,48,65,testing
164,2020-09-24,97,35,49,testing
1683820,2020-09-24,52,26,98,testing
1618255,2020-09-24,90,48,65,testing
1627843,2020-09-24,90,48,65,testing
1632173,2020-09-24,99,39,96,testing
1624519,2020-09-24,87,32,64,testing
1572734,2020-09-24,87,32,64,testing
WC-7-96,2020-09-24,89,39,35,testing
1623511,2020-09-24,89,39,35,testing
1547728,2020-09-24,53,62,72,testing
1642487,2020-09-24,30,53,21,testing
1642578,2020-09-24,30,53,21,testing
1704170,2020-09-24,90,48,65,testing
1704188,2020-09-24,90,48,65,testing
1703669,2020-09-24,90,34,38,testing
1703677,2020-09-24,90,34,38,testing
9803,2020-09-24,93,24,25,testing
1701838,2020-09-24,68,23,43,testing
1670165,2020-09-24,90,34,38,testing
1652866,2020-09-24,57,41,64,testing
1686427,2020-09-24,57,41,64,testing
1770692,2020-09-24,30,53,21,testing
1770700,2020-09-24,30,53,21,testing
1746197,2020-09-24,33,83,32,testing
1701846,2020-09-24,68,23,43,testing
1624147,2020-09-24,32,84,87,testing
1722024,2020-09-24,32,84,87,testing
1652148,2020-09-24,80,75,70,testing
1702596,2020-09-24,73,80,64,testing
1702604,2020-09-24,73,80,64,testing
1763929,2020-09-24,78,66,49,testing
1792357,2020-09-24,90,48,65,testing
WC-13-09,2020-09-24,50,91,67,testing
1718394,2020-09-24,94,23,83,testing
1670173,2020-09-24,90,34,38,testing
1705169,2020-09-24,99,39,96,testing
9613,2020-09-24,49,24,60,testing
1843986,2020-09-24,49,24,60,testing
689,2020-09-24,77,64,48,testing
1886639,2020-09-24,30,69,64,testing
1859933,2020-09-24,32,84,87,testing
1891340,2020-09-24,90,48,65,testing
1872753,2020-09-24,67,39,74,testing
1872779,2020-09-24,40,88,63,testing
1861319,2020-09-24,94,23,83,testing
1861301,2020-09-24,94,23,83,testing
1892199,2020-09-24,49,24,60,testing
1889450,2020-09-24,90,91,35,testing
1863943,2020-09-24,33,83,32,testing
1867472,2020-09-24,72,28,82,testing
1885508,2020-09-24,90,48,65,testing
1867944,2020-09-24,90,48,65,testing
1897156,2020-09-24,89,39,35,testing
1897966,2020-09-24,46,90,30,testing
1849561,2020-09-24,53,62,72,testing
1709310,2020-09-24,59,58,36,testing
1841451,2020-09-24,95,37,45,testing
1809318,2020-09-24,92,29,62,testing
1900919,2020-09-24,40,88,63,testing
1803675,2020-09-24,92,29,62,testing
1804186,2020-09-24,90,48,65,testing
1800853,2020-09-24,90,48,65,testing
1854256,2020-09-24,95,37,45,testing
1809391,2020-09-24,99,39,96,testing
1859941,2020-09-24,32,84,87,testing
1535467,2020-09-24,94,23,97,testing
1865278,2020-09-24,78,66,49,testing
1871458,2020-09-24,99,40,77,testing
1889468,2020-09-24,90,91,35,testing
1797083,2020-09-24,50,42,88,testing
1801158,2020-09-24,72,62,61,testing
1871441,2020-09-24,67,39,74,testing
1800861,2020-09-24,90,48,65,testing
1885565,2020-09-24,90,48,65,testing
1867951,2020-09-24,90,48,65,testing
1860139,2020-09-24,90,48,65,testing
1900182,2020-09-24,46,90,30,testing
1858844,2020-09-24,94,23,83,testing
1872787,2020-09-24,40,88,63,testing
1863950,2020-09-24,33,83,32,testing
1709328,2020-09-24,59,58,36,testing
1849579,2020-09-24,53,62,72,testing
1882265,2020-09-24,72,62,61,testing
1895028,2020-09-24,71,37,91,testing
1888890,2020-09-24,35,89,53,testing
1888908,2020-09-24,35,89,53,testing
1766302,2020-09-24,46,90,30,testing
1894906,2020-09-24,74,31,50,testing
1789601,2020-09-24,59,58,36,testing
1795004,2020-09-24,59,58,36,testing
1796036,2020-09-24,71,68,65,testing
1834902,2020-09-24,92,29,62,testing
1766245,2020-09-24,99,71,63,testing
1750454,2020-09-24,30,69,64,testing
1919877,2020-09-24,78,66,49,testing
1909985,2020-09-24,25,73,50,testing
1914373,2020-09-24,80,75,70,testing
1914381,2020-09-24,80,75,70,testing
1909993,2020-09-24,25,73,50,testing
1909647,2020-09-24,49,24,60,testing
1909787,2020-09-24,46,90,30,testing
1909795,2020-09-24,46,90,30,testing
1930619,2020-09-24,28,70,87,testing
1930627,2020-09-24,28,70,87,testing
1860071,2020-09-24,89,39,35,testing
1860089,2020-09-24,89,39,35,testing
1885466,2020-09-24,40,88,63,testing
1885474,2020-09-24,40,88,63,testing
1871466,2020-09-24,99,40,77,testing
1907682,2020-09-24,89,39,35,testing
1907708,2020-09-24,89,39,35,testing
1908060,2020-09-24,48,57,38,testing
1909969,2020-09-24,35,89,53,testing
1909977,2020-09-24,35,89,53,testing
1911221,2020-09-24,89,39,35,testing
1911239,2020-09-24,89,39,35,testing
1927474,2020-09-24,74,31,50,testing
1917780,2020-09-24,46,90,30,testing
1917798,2020-09-24,46,90,30,testing
1944149,2020-09-24,89,39,35,testing
1933001,2020-09-24,57,44,39,testing
1933019,2020-09-24,57,44,39,testing
1923788,2020-09-24,49,24,60,testing
1909860,2020-09-24,94,23,97,testing
1909878,2020-09-24,94,23,97,testing
1911445,2020-09-24,72,62,61,testing
1911437,2020-09-24,72,62,61,testing
1911452,2020-09-24,72,62,61,testing
561,2020-09-24,78,66,49,testing
1918069,2020-09-24,78,66,49,testing
1930916,2020-09-24,34,58,44,testing
1930924,2020-09-24,34,58,44,testing
87-80,2020-09-24,90,91,35,testing
1931344,2020-09-24,90,91,35,testing
1934553,2020-09-24,39,76,95,testing
8818,2020-09-24,47,52,95,testing
1934744,2020-09-24,47,52,95,testing
9003,2020-09-24,47,52,95,testing
1934801,2020-09-24,47,52,95,testing
1934876,2020-09-24,99,40,77,testing
1934884,2020-09-24,99,40,77,testing
1934900,2020-09-24,39,76,95,testing
1934918,2020-09-24,39,76,95,testing
1935162,2020-09-24,81,70,74,testing
1935170,2020-09-24,81,70,74,testing
1937275,2020-09-24,99,39,96,testing
1911528,2020-09-24,99,40,77,testing
1911536,2020-09-24,99,40,77,testing
1911494,2020-09-24,99,40,77,testing
1911502,2020-09-24,99,40,77,testing
1930858,2020-09-24,32,99,21,testing
1935113,2020-09-24,32,99,21,testing
1960558,2020-09-24,32,99,21,testing
1960566,2020-09-24,32,99,21,testing
1946284,2020-09-24,49,24,60,testing
1946292,2020-09-24,49,24,60,testing
1948082,2020-09-24,49,24,60,testing
1948108,2020-09-24,49,24,60,testing
1947084,2020-09-24,53,62,72,testing
1961911,2020-09-24,32,99,21,testing
1961929,2020-09-24,32,99,21,testing
1946474,2020-09-24,32,99,21,testing
1951300,2020-09-24,80,54,70,testing
1886621,2020-09-24,30,69,64,testing
1946003,2020-09-24,50,42,88,testing
1946011,2020-09-24,50,42,88,testing
1948637,2020-09-24,57,41,64,testing
1948645,2020-09-24,57,41,64,testing
1951334,2020-09-24,89,39,35,testing
1951342,2020-09-24,89,39,35,testing
1946383,2020-09-24,49,24,60,testing
1946391,2020-09-24,49,24,60,testing
1946656,2020-09-24,89,39,35,testing
9112,2020-09-24,43,88,23,testing
1961903,2020-09-24,43,88,23,testing
1977362,2020-09-24,89,39,35,testing
1977388,2020-09-24,89,39,35,testing
1947688,2020-09-24,67,39,74,testing
1947696,2020-09-24,67,39,74,testing
1951391,2020-09-24,59,58,36,testing
1951409,2020-09-24,59,58,36,testing
1946706,2020-09-24,59,58,36,testing
1946722,2020-09-24,59,58,36,testing
1966936,2020-09-24,35,89,53,testing
1935139,2020-09-24,77,38,68,testing
1935147,2020-09-24,77,38,68,testing
1948553,2020-09-24,77,38,68,testing
1948561,2020-09-24,77,38,68,testing
1948538,2020-09-24,77,38,68,testing
1948504,2020-09-24,77,38,68,testing
1962653,2020-09-24,35,89,53,testing
9706A,2020-09-24,53,62,72,testing
9706B,2020-09-24,53,62,72,testing
1986868,2020-09-24,74,31,50,testing
1947738,2020-09-24,57,41,64,testing
1947753,2020-09-24,57,41,64,testing
1962620,2020-09-24,35,89,53,testing
9109,2020-09-24,39,76,95,testing
1948058,2020-09-24,95,45,75,testing
1948066,2020-09-24,95,45,75,testing
1932979,2020-09-24,32,99,21,testing
1994409,2020-09-24,32,99,21,testing
1974328,2020-09-24,57,41,64,testing
1974070,2020-09-24,50,91,67,testing
1979590,2020-09-24,72,28,82,testing
1987775,2020-09-24,55,32,28,testing
1987825,2020-09-24,78,72,57,testing
1988831,2020-09-24,90,48,65,testing
1988849,2020-09-24,90,48,65,testing
1988856,2020-09-24,67,39,74,testing
1974773,2020-09-24,34,58,44,testing
1974716,2020-09-24,34,58,44,testing
1975986,2020-09-24,50,91,67,testing
1987858,2020-09-24,95,37,45,testing
1977867,2020-09-24,81,70,74,testing
1966720,2020-09-24,46,90,30,testing
1978006,2020-09-24,94,23,83,testing
1976059,2020-09-24,97,35,49,testing
1988716,2020-09-24,99,71,63,testing
1983634,2020-09-24,39,76,95,testing
1989615,2020-09-24,89,39,35,testing
1992130,2020-09-24,39,76,95,testing
1993526,2020-09-24,89,39,35,testing
1993609,2020-09-24,39,76,95,testing
1974831,2020-09-24,32,99,21,testing
1982925,2020-09-24,32,99,21,testing
1989342,2020-09-24,32,99,21,testing
1979970,2020-09-24,49,24,60,testing
1980028,2020-09-24,49,24,60,testing
1947688 ext,2020-09-24,67,39,74,testing
1974393,2020-09-24,55,98,58,testing
1976018,2020-09-24,71,37,91,testing
1994508,2020-09-24,45,98,58,testing
1994433,2020-09-24,58,26,41,testing
1994813,2020-09-24,76,98,93,testing
1994961,2020-09-24,28,70,87,testing
1995026,2020-09-24,88,49,57,testing
1994920,2020-09-24,90,48,65,testing
1966753,2020-09-24,58,26,41,testing
1996396,2020-09-24,89,39,35,testing
1995059,2020-09-24,49,24,60,testing
1983113,2020-09-24,27,24,23,testing
1976000,2020-09-24,72,62,61,testing
1974336,2020-09-24,57,41,64,testing
1966738,2020-09-24,46,90,30,testing
1966761,2020-09-24,58,26,41,testing
1974096,2020-09-24,50,91,67,testing
1974724,2020-09-24,34,58,44,testing
1974781,2020-09-24,34,58,44,testing
1974856,2020-09-24,32,99,21,testing
1976034,2020-09-24,71,37,91,testing
1976125,2020-09-24,97,35,49,testing
1978014,2020-09-24,94,23,83,testing
1982941,2020-09-24,32,99,21,testing
1987783,2020-09-24,55,32,28,testing
1987841,2020-09-24,78,72,57,testing
1987882,2020-09-24,95,37,45,testing
1989359,2020-09-24,32,99,21,testing
1989623,2020-09-24,89,39,35,testing
1992148,2020-09-24,39,76,95,testing
1993534,2020-09-24,89,39,35,testing
1994417,2020-09-24,32,99,21,testing
1994516,2020-09-24,45,98,58,testing
1994821,2020-09-24,76,98,93,testing
1994938,2020-09-24,90,48,65,testing
1995067,2020-09-24,49,24,60,testing
1996404,2020-09-24,89,39,35,testing
1997238,2020-09-24,53,62,72,testing
1948017,2020-09-24,71,37,91,testing
1966852,2020-09-24,94,23,83,testing
1951375,2020-09-24,59,58,36,testing
1951383,2020-09-24,59,58,36,testing
1966811,2020-09-24,49,24,60,testing
1951326,2020-09-24,72,28,82,testing
1934363,2020-09-24,40,88,63,testing
1934371,2020-09-24,40,88,63,testing
1966787,2020-09-24,46,90,30,testing
1966795,2020-09-24,46,90,30,testing
1982891,2020-09-24,32,99,21,testing
1982909,2020-09-24,32,99,21,testing
1947779,2020-09-24,25,73,50,testing
1947787,2020-09-24,25,73,50,testing
1946458,2020-09-24,32,99,21,testing
1946466,2020-09-24,32,99,21,testing
1974450,2020-09-24,55,98,58,testing
1974641,2020-09-24,99,40,77,testing
1974658,2020-09-24,99,40,77,testing
1989581,2020-09-24,89,39,35,testing
1989599,2020-09-24,89,39,35,testing
20-001BL,2020-09-24,89,39,35,testing
20-002WC,2020-09-24,89,39,35,testing
20-003BL,2020-09-24,49,24,60,testing
20-004WC,2020-09-24,49,24,60,testing
20-005BL,2020-09-24,90,43,88,testing
20-006WC,2020-09-24,90,43,88,testing
20-007BL,2020-09-24,50,42,88,testing
20-008WC,2020-09-24,50,42,88,testing
20-009BL,2020-09-24,99,71,63,testing
20-010BL,2020-09-24,46,90,30,testing
20-011WC,2020-09-24,46,90,30,testing
20-012BL,2020-09-24,46,90,30,testing
20-013WC,2020-09-24,46,90,30,testing
20-014BL,2020-09-24,97,35,49,testing
20-015WC,2020-09-24,97,35,49,testing
9513,2020-09-24,72,62,61,testing
1994458,2020-09-24,99,71,63,testing
1994466,2020-09-24,99,71,63,testing
20-016WC,2020-09-24,49,24,60,testing
20-017BL,2020-09-24,94,23,83,testing
20-018WC,2020-09-24,94,23,83,testing
776,2020-09-24,89,39,35,testing
1-C-89,2020-09-26,42,22,96,testing
194,2020-09-26,86,84,24,testing
195,2020-09-26,44,70,41,testing
447,2020-09-26,44,70,41,testing
26-C-94,2020-09-26,42,22,96,testing
9510,2020-09-26,36,35,47,testing
8602,2020-09-26,36,35,47,testing
9513-A,2020-09-26,36,35,47,testing
443,2020-09-26,36,35,47,testing
1259571,2020-09-26,67,98,91,testing
2401,2020-09-26,21,35,60,testing
2-C-89,2020-09-26,42,22,96,testing
887,2020-09-26,31,75,36,testing
725A,2020-09-26,22,37,97,testing
877,2020-09-26,86,31,64,testing
8403,2020-09-26,33,50,48,testing
8402A,2020-09-26,33,50,48,testing
8402B,2020-09-26,33,50,48,testing
684,2020-09-26,27,85,72,testing
879,2020-09-26,26,83,62,testing
385,2020-09-26,33,50,48,testing
885,2020-09-26,79,53,48,testing
25-67,2020-09-26,33,50,48,testing
186,2020-09-26,44,70,41,testing
425,2020-09-26,44,70,41,testing
703,2020-09-26,86,31,64,testing
9610,2020-09-26,81,25,77,testing
62-75,2020-09-26,54,80,49,testing
414,2020-09-26,33,50,48,testing
432,2020-09-26,33,50,48,testing
440,2020-09-26,60,40,78,testing
8501A,2020-09-26,54,80,49,testing
477,2020-09-26,86,31,64,testing
504,2020-09-26,25,36,63,testing
570B,2020-09-26,56,86,28,testing
9411,2020-09-26,72,93,92,testing
334,2020-09-26,44,70,41,testing
222,2020-09-26,33,50,48,testing
518,2020-09-26,47,22,49,testing
539,2020-09-26,59,67,86,testing
64-75A,2020-09-26,43,26,64,testing
64-75B,2020-09-26,43,35,64,testing
1062926,2020-09-26,74,96,64,testing
6-C-90,2020-09-26,79,53,48,testing
749,2020-09-26,33,50,48,testing
8804,2020-09-26,33,50,48,testing
493,2020-09-26,33,50,48,testing
9811,2020-09-26,28,94,74,testing
9810,2020-09-26,28,94,74,testing
797,2020-09-26,27,85,72,testing
753186-B,2020-09-26,59,67,86,testing
753186-A,2020-09-26,59,67,86,testing
4-C-89,2020-09-26,42,22,96,testing
19-C-92,2020-09-26,26,83,62,testing
363,2020-09-26,86,84,24,testing
791,2020-09-26,22,37,97,testing
91-80,2020-09-26,47,22,49,testing
614,2020-09-26,33,50,48,testing
9705,2020-09-26,20,34,38,testing
1062918,2020-09-26,74,96,64,testing
1084359,2020-09-26,76,28,46,testing
32-C-95,2020-09-26,42,22,96,testing
33-C-95,2020-09-26,42,22,96,testing
34-C-95,2020-09-26,42,22,96,testing
35-C-95,2020-09-26,42,22,96,testing
36-C-95,2020-09-26,42,22,96,testing
37-C-95,2020-09-26,42,22,96,testing
38-C-95,2020-09-26,42,22,96,testing
39-C-95,2020-09-26,42,22,96,testing
40-C-95,2020-09-26,42,22,96,testing
900779,2020-09-26,94,46,41,testing
8-C-91,2020-09-26,42,22,96,testing
538,2020-09-26,59,67,86,testing
18-C-92,2020-09-26,48,86,68,testing
3-C-89,2020-09-26,94,99,34,testing
16-C-91,2020-09-26,92,90,92,testing
24-C-93,2020-09-26,92,90,92,testing
989749,2020-09-26,40,50,62,testing
7-C-90,2020-09-26,40,50,62,testing
20-C-92,2020-09-26,40,50,62,testing
9712,2020-09-26,22,37,97,testing
744,2020-09-26,61,63,49,testing
746,2020-09-26,61,63,49,testing
881003,2020-09-26,76,28,46,testing
8916,2020-09-26,48,86,68,testing
1459247,2020-09-26,27,90,78,testing
1226208,2020-09-26,95,80,99,testing
751,2020-09-26,61,63,49,testing
8917,2020-09-26,48,86,68,testing
9209,2020-09-26,74,96,64,testing
850,2020-09-26,20,34,38,testing
647,2020-09-26,62,62,68,testing
864,2020-09-26,79,53,48,testing
1194059,2020-09-26,28,94,74,testing
9301,2020-09-26,36,35,47,testing
9509,2020-09-26,36,35,47,testing
9611,2020-09-26,22,37,97,testing
1379452,2020-09-26,30,74,37,testing
9202,2020-09-26,28,72,85,testing
8702,2020-09-26,33,50,48,testing
8709,2020-09-26,44,70,41,testing
8803,2020-09-26,79,53,48,testing
883B,2020-09-26,22,37,97,testing
9702,2020-09-26,28,94,74,testing
9703,2020-09-26,28,94,74,testing
9707,2020-09-26,28,94,74,testing
9802,2020-09-26,72,93,92,testing
500-A,2020-09-26,44,75,54,testing
83-80,2020-09-26,43,26,64,testing
1535442,2020-09-26,22,32,49,testing
96,2020-09-26,26,83,62,testing
9405,2020-09-26,72,93,92,testing
1610179,2020-09-26,32,44,58,testing
9002,2020-09-26,36,35,47,testing
8816,2020-09-26,47,22,49,testing
522-A,2020-09-26,47,22,49,testing
15-66A,2020-09-26,31,75,36,testing
492,2020-09-26,31,75,36,testing
883A,2020-09-26,22,37,97,testing
793-A,2020-09-26,22,37,97,testing
793-B,2020-09-26,22,37,97,testing
WC-12-06,2020-09-26,27,85,72,testing
448,2020-09-26,47,22,49,testing
739,2020-09-26,31,75,36,testing
9404,2020-09-26,79,53,48,testing
9709,2020-09-26,22,37,97,testing
1554609,2020-09-26,67,98,91,testing
336,2020-09-26,44,70,41,testing
906461,2020-09-26,44,70,41,testing
846,2020-09-26,60,40,78,testing
8921,2020-09-26,54,80,49,testing
1590926,2020-09-26,67,98,91,testing
1600550,2020-09-26,79,53,48,testing
282,2020-09-26,33,50,48,testing
631,2020-09-26,33,50,48,testing
5-C-89,2020-09-26,42,22,96,testing
45-C-97,2020-09-26,79,53,48,testing
8817,2020-09-26,79,53,48,testing
